384	-26.443623	0.041531	500.000000
385	-27.120815	0.038586	400.000000
386	-25.996655	0.043725	600.000000
387	-25.911860	0.043053	800.000000
388	-27.081713	0.037678	800.000000
389	-27.011099	0.037890	800.000000
390	-26.591955	0.040598	600.000000
391	-27.334978	0.036830	700.000000
392	-29.054958	0.025886	1000.000000
393	-31.450554	0.021518	800.000000
394	-34.122654	0.016392	400.000000
395	-32.030499	0.022195	500.000000
396	-32.603909	0.019534	500.000000
397	-34.006504	0.017713	100.000000
398	-36.475273	0.012885	500.000000
399	-41.432724	0.007036	200.000000
400	-42.595306	0.006512	400.000000
401	-47.575726	0.003318	500.000000
402	-45.911789	0.003906	3400.000000
403	-43.394024	0.005264	2200.000000
404	-40.592480	0.007518	700.000000
405	-32.515617	0.019530	900.000000
406	-32.020100	0.021358	800.000000
407	-28.384235	0.033516	600.000000
408	-27.189383	0.037308	1100.000000
409	-27.063519	0.036471	800.000000
410	-28.100523	0.031560	800.000000
411	-29.296436	0.030107	500.000000
412	-29.398642	0.028708	400.000000
413	-29.022764	0.029656	400.000000
414	-28.541607	0.033483	400.000000
415	-29.420723	0.029262	500.000000
416	-29.785978	0.028910	400.000000
417	-29.379128	0.028434	400.000000
418	-30.815121	0.024247	500.000000
419	-31.076979	0.022895	400.000000
420	-30.774992	0.025406	400.000000
421	-30.795679	0.025253	400.000000
422	-29.788548	0.027003	700.000000
423	-29.211763	0.029303	600.000000
424	-29.841152	0.027487	400.000000
425	-30.116621	0.025394	800.000000
426	-30.190872	0.025885	400.000000
427	-29.638124	0.027878	600.000000
428	-29.305162	0.029390	400.000000
429	-29.396677	0.028182	900.000000
430	-29.388626	0.028683	700.000000
431	-32.260769	0.020820	400.000000
432	-33.411499	0.017170	400.000000
433	-34.595848	0.015595	400.000000
434	-36.653416	0.011224	500.000000
435	-39.416016	0.008791	400.000000
436	-38.397053	0.009391	700.000000
437	-31.081789	0.024185	800.000000
438	-26.733429	0.039754	1100.000000
439	-24.773001	0.050489	1100.000000
440	-25.475716	0.045818	1200.000000
441	-26.467865	0.041579	1100.000000
442	-27.365513	0.036458	1200.000000
443	-33.139191	0.017933	1300.000000
444	-33.730961	0.018024	1400.000000
445	-36.262894	0.013162	1100.000000
446	-36.875259	0.011846	900.000000
447	-35.070312	0.015177	1000.000000
448	-37.478134	0.011950	600.000000
449	-35.182701	0.014939	400.000000
450	-36.746685	0.012086	800.000000
451	-41.277073	0.007280	500.000000
452	-45.641449	0.004330	800.000000
453	-52.011318	0.002135	800.000000
454	-52.161839	0.002011	1000.000000
455	-53.346752	0.001787	700.000000
456	-57.298157	0.001066	1300.000000
457	-63.535210	0.000583	1200.000000
458	-70.628845	0.000217	3600.000000
459	-74.411598	0.000148	4700.000000
460	-76.690536	0.000118	5000.000000
461	-79.099152	0.000087	5800.000000
462	-77.803276	0.000103	6200.000000
463	-77.480232	0.000105	6500.000000
464	-76.479828	0.000119	4700.000000
465	-78.776566	0.000093	9500.000000
466	-78.723488	0.000089	8800.000000
467	-80.162216	0.000078	7400.000000
468	-79.747101	0.000083	7200.000000
469	-79.650398	0.000083	6900.000000
470	-79.512665	0.000085	6800.000000
471	-80.511810	0.000073	7400.000000
472	-79.583282	0.000082	6700.000000
473	-79.766220	0.000080	7800.000000
474	-79.222084	0.000087	6400.000000
475	-79.405533	0.000086	7200.000000
476	-79.487877	0.000083	7000.000000
477	-80.038055	0.000081	8600.000000
478	-79.711472	0.000082	8600.000000
479	-78.922028	0.000091	7900.000000
480	-79.606308	0.000081	7400.000000
481	-79.109436	0.000090	7300.000000
482	-80.138664	0.000076	6700.000000
483	-80.388435	0.000078	7000.000000
484	-79.039978	0.000089	8200.000000
485	-79.519447	0.000083	7200.000000
486	-79.387932	0.000084	8400.000000
487	-80.233658	0.000078	8000.000000
488	-78.765137	0.000095	9000.000000
489	-79.245392	0.000087	9100.000000
490	-80.421738	0.000075	7100.000000
491	-79.427635	0.000084	7400.000000
492	-62.226215	0.000545	2000.000000
493	-47.768658	0.002414	600.000000
494	-39.226002	0.008310	600.000000
495	-36.466946	0.012961	500.000000
496	-35.707928	0.012973	400.000000
497	-35.858681	0.011333	1200.000000
498	-34.531040	0.012845	1200.000000
499	-32.503338	0.019027	600.000000
500	-31.939112	0.019509	1000.000000
501	-31.381861	0.019954	1100.000000
